"Dataset","Window","WindowStart","WindowEnd","Model","Raw_Time","Sym_Time","Raw_NLL","Sym_NLL","SpeedUp","Param1_Name","Param1_Raw","Param1_Sym","Param2_Name","Param2_Raw","Param2_Sym","Param_AbsDiff","Raw_Conv","Sym_Conv"
"MIMIC-III",1914,956501,966500,"normal",0.0089999999909196,0.00099999998928979,33196.8817330662,12080.2256829638,9.00000008731149,"mu",163.575800166921,164.015313616468,"sigma",6.69091055351125,6.59469306255104,0.267865470253581,TRUE,TRUE
"MIMIC-III",1914,956501,966500,"gamma",0.149000000004889,0.00099999998928979,33250.2167055696,12102.7673944221,149.000001600711,"shape",590.409614850339,614.151663771793,"rate",3.60939715702667,3.74460073920996,11.9386262518184,TRUE,TRUE
"MIMIC-III",1915,957001,967000,"normal",0.00800000000162981,0.00099999998928979,33318.0864831288,12148.034580492,8.00000008731149,"mu",163.335499382134,163.811755671153,"sigma",6.77249845903806,6.64589095046564,0.301431898796082,TRUE,TRUE
"MIMIC-III",1915,957001,967000,"gamma",0.0549999999930151,0.00100000001839362,33363.4959748827,12168.5804402378,54.999998981366,"shape",575.445403739461,603.498197341831,"rate",3.52307768704651,3.68421837213471,14.1069671437289,TRUE,TRUE
"MIMIC-III",1916,957501,967500,"normal",0.00700000001234002,0.00099999998928979,33237.955188371,12034.0568887657,7.00000008731149,"mu",163.223112594788,163.721207427119,"sigma",6.71844739880239,6.56099209056463,0.327775070284491,TRUE,TRUE
"MIMIC-III",1916,957501,967500,"gamma",0.0629999999946449,0.00099999998928979,33267.502505439,12044.6672511008,63.0000006693881,"shape",585.772694784891,619.658429527562,"rate",3.58878657763385,3.7849676545981,17.0409579098179,TRUE,TRUE
"MIMIC-III",1917,958001,968000,"normal",0.00800000000162981,0.00099999998928979,33496.1099261195,12262.8644394479,8.00000008731149,"mu",163.019199600386,163.535450349127,"sigma",6.89414773459506,6.73310895839556,0.33864476246996,TRUE,TRUE
"MIMIC-III",1917,958001,968000,"gamma",0.0810000000055879,0.00200000000768341,33532.9695871696,12283.1208642646,40.4999998472049,"shape",554.184275335805,586.159963241825,"rate",3.39948860590415,3.58441950039617,16.0803094002559,TRUE,TRUE
"MIMIC-III",1918,958501,968500,"normal",0.00700000001234002,0.00099999998928979,33458.9726852875,12263.0691416526,7.00000008731149,"mu",163.127589595074,163.627815189301,"sigma",6.86858988824517,6.73276703041955,0.318024226026197,TRUE,TRUE
"MIMIC-III",1918,958501,968500,"gamma",0.0659999999916181,0.00100000001839362,33501.1546176915,12285.6040545253,65.9999987776391,"shape",558.34089605313,586.41705580148,"rate",3.42272400347581,3.58396576749291,14.1187007561832,TRUE,TRUE
"MIMIC-III",1919,959001,969000,"normal",0.00800000000162981,0.00099999998928979,33597.5868844528,12409.1520697462,8.00000008731149,"mu",162.566992322078,163.028073377253,"sigma",6.96445997623491,6.84401528045438,0.29076287547769,TRUE,TRUE
"MIMIC-III",1919,959001,969000,"gamma",0.0959999999904539,0.00200000000768341,33621.9896880562,12420.1800212116,47.9999998108251,"shape",541.255426267689,564.824505062345,"rate",3.32942911545669,3.46469932448368,11.8521745018415,TRUE,TRUE
"MIMIC-III",1920,959501,969500,"normal",0.0100000000093132,0,33631.9820352163,12444.1078196069,NA,"mu",162.044502380894,162.520372716623,"sigma",6.98845831440771,6.87230700945123,0.296010820342448,TRUE,TRUE
"MIMIC-III",1920,959501,969500,"gamma",0.0700000000069849,0.00099999998928979,33636.9842308824,12443.3355767679,70.0000007566996,"shape",536.199403900007,557.97645909098,"rate",3.30896223338524,3.43338923950588,10.9507410985467,TRUE,TRUE
"MIMIC-III",1921,960001,970000,"normal",0.00900000002002344,0.00099999998928979,33582.6681606809,12376.5479701909,9.00000011641532,"mu",161.513997462033,161.982385728487,"sigma",6.95407878015525,6.82466392495456,0.298901560827167,TRUE,TRUE
"MIMIC-III",1921,960001,970000,"gamma",0.0689999999885913,0.00200000000768341,33568.5384610055,12363.052634407,34.4999998617568,"shape",540.040489918894,563.531007420311,"rate",3.34361425662368,3.4790961213167,11.812999683055,TRUE,TRUE
"MIMIC-III",1922,960501,970500,"normal",0.0100000000093132,0.00099999998928979,33554.8429417093,12376.1928477933,10.0000001164153,"mu",161.03420633785,161.540932089005,"sigma",6.93475482393349,6.82839690150951,0.306541836789938,TRUE,TRUE
"MIMIC-III",1922,960501,970500,"gamma",0.0739999999932479,0.00200000000768341,33532.5614741949,12358.025381093,36.9999998544808,"shape",540.709810737771,560.455335492157,"rate",3.35773325062904,3.46957447837876,9.92868299106757,TRUE,TRUE
"MIMIC-III",1923,961001,971000,"normal",0.0089999999909196,0.00100000001839362,33610.3893960832,12437.7047925517,8.99999982537702,"mu",160.644001984347,161.1327575681,"sigma",6.97338623687817,6.93941904150496,0.261361389563291,TRUE,TRUE
"MIMIC-III",1923,961001,971000,"gamma",0.0669999999809079,0.00200000000768341,33572.6998479365,12413.3412085534,33.4999998617568,"shape",533.778340898896,550.90039142042,"rate",3.3227390364478,3.41870094381109,8.60900621444364,TRUE,TRUE
"MIMIC-III",1924,961501,971500,"normal",0.00800000000162981,0.00099999998928979,33074.9815183053,12011.2106604799,8.00000008731149,"mu",159.899481810509,160.423931574618,"sigma",6.60984894899974,6.56246449440817,0.285917109350243,TRUE,TRUE
"MIMIC-III",1924,961501,971500,"gamma",0.0600000000267755,0.00199999997857958,33033.9548509219,11983.3380592444,30.0000003346941,"shape",589.017218286656,600.588617040671,"rate",3.68367039310011,3.74393516250648,5.81583176171082,TRUE,TRUE
"MIMIC-III",1925,962001,972000,"normal",0.00699999998323619,0.00100000001839362,33111.6591883814,12123.5945015016,6.99999985448085,"mu",159.657900037543,160.171618965235,"sigma",6.63413354364328,6.64267400366551,0.261129693856775,TRUE,TRUE
"MIMIC-III",1925,962001,972000,"gamma",0.0599999999976717,0.00099999998928979,33060.1691979219,12089.9817124231,60.0000006402843,"shape",584.201141802929,584.6827755724,"rate",3.65907840396379,3.65051129997593,0.245100436729453,TRUE,TRUE
"MIMIC-III",1926,962501,972500,"normal",0.0100000000093132,0.00099999998928979,33150.5068773796,12185.7389230516,10.0000001164153,"mu",159.274500618065,159.804750857805,"sigma",6.65995334959756,6.74919826055021,0.309747575346472,TRUE,TRUE
"MIMIC-III",1926,962501,972500,"gamma",0.0640000000130385,0.00199999997857958,33079.0165330839,12142.0052095427,32.000000349246,"shape",579.247443929905,575.704110545711,"rate",3.63678390972091,3.60231833355568,1.78889948017936,TRUE,TRUE
"MIMIC-III",1927,963001,973000,"normal",0.00800000000162981,0.00099999998928979,31091.0549667351,10567.1059160085,8.00000008731149,"mu",158.313451554834,158.873587769301,"sigma",5.42038481353924,5.52790982041515,0.333830610671289,TRUE,TRUE
"MIMIC-III",1927,963001,973000,"gamma",0.0750000000116415,0.00200000000768341,31181.7130295776,10618.1787656244,37.4999998617568,"shape",835.92483186754,827.550249006752,"rate",5.28021692990157,5.20872552384804,4.22303713342065,TRUE,TRUE
"MIMIC-III",1928,963501,973500,"normal",0.0089999999909196,0.00100000001839362,31440.6516323185,10965.16997622,8.99999982537702,"mu",157.891709535268,158.37635259599,"sigma",5.613226719724,5.84598937250609,0.358702856752,TRUE,TRUE
"MIMIC-III",1928,963501,973500,"gamma",0.0769999999902211,0.00100000001839362,31505.9087064935,11026.264404573,76.9999985739123,"shape",779.883342000573,723.934096144604,"rate",4.93934769797394,4.57108911697157,28.1587522184857,TRUE,TRUE
"MIMIC-III",1929,964001,974000,"normal",0.0089999999909196,0.00100000001839362,33095.9618614809,12263.2437049064,8.99999982537702,"mu",157.382614586323,157.881484985125,"sigma",6.62368587885626,6.76676667696394,0.320975598455141,TRUE,TRUE
"MIMIC-III",1929,964001,974000,"gamma",0.0729999999748543,0.00200000000768341,33348.2109982022,12414.5585326267,36.4999998472049,"shape",536.095952878057,550.489907118672,"rate",3.4063134717726,3.48607573962544,7.23685825423376,TRUE,TRUE
"MIMIC-III",1930,964501,974500,"normal",0.00700000001234002,0.00099999998928979,32997.2896178258,12183.1659051021,7.00000008731149,"mu",157.2349999517,157.742885546818,"sigma",6.55868916710596,6.70740876824422,0.328302598128322,TRUE,TRUE
"MIMIC-III",1930,964501,974500,"gamma",0.0640000000130385,0.00199999997857958,33252.1013677274,12335.1405009581,32.000000349246,"shape",545.23020904721,559.421963534216,"rate",3.46761364302594,3.54575667600178,7.13494875999089,TRUE,TRUE
"MIMIC-III",1931,965001,975000,"normal",0.0089999999909196,0,32472.9946983052,11815.0991400797,NA,"mu",156.493606628814,157.005504805477,"sigma",6.22367820126619,6.43964517668296,0.363932576039917,TRUE,TRUE
"MIMIC-III",1931,965001,975000,"gamma",0.0600000000267755,0.00199999997857958,32789.9525605017,11993.5035723374,30.0000003346941,"shape",592.410169523151,598.704062918584,"rate",3.78552244573334,3.81257605861399,3.16047350415647,TRUE,TRUE
"MIMIC-III",1932,965501,975500,"normal",0.00800000000162981,0.00099999998928979,32554.7297427074,11925.6463277291,8.00000008731149,"mu",155.984206267286,156.491233585964,"sigma",6.27475597937259,6.51286933742063,0.372570338363039,TRUE,TRUE
"MIMIC-III",1932,965501,975500,"gamma",0.0560000000114087,0.00200000000768341,32850.7120413971,12098.2392633276,27.9999998981366,"shape",581.449354652251,581.848200128147,"rate",3.72761624642099,3.71739911935061,0.204531301482961,TRUE,TRUE
"MIMIC-III",1933,966001,976000,"normal",0.0089999999909196,0.00200000000768341,33010.1925744933,12293.6083133261,4.49999997817213,"mu",155.508576334821,155.974310782655,"sigma",6.56715625019892,6.78219053076666,0.340384364200839,TRUE,TRUE
"MIMIC-III",1933,966001,976000,"gamma",0.0630000000237487,0.0029999999969732,33288.8638804282,12472.2245443439,21.0000000291038,"shape",529.385647601737,509.241322414446,"rate",3.40422036314148,3.26499794579143,10.1417738023207,TRUE,TRUE
"MIMIC-III",1934,966501,976500,"normal",0.00800000000162981,0.00099999998928979,33214.2764697134,12466.1433568263,8.00000008731149,"mu",154.984887768879,155.448511029105,"sigma",6.70255552235163,6.91143804039296,0.336252889133877,TRUE,TRUE
"MIMIC-III",1934,966501,976500,"gamma",0.0560000000114087,0.0029999999969732,33478.4947353896,12634.238741562,18.666666689303,"shape",506.315218729667,488.147000039361,"rate",3.2668596863395,3.1403380576901,9.14737015947806,TRUE,TRUE
"MIMIC-III",1935,967001,977000,"normal",0.00800000000162981,0.00100000001839362,33098.8920470642,12307.7446376402,7.99999985448085,"mu",154.55630080369,154.976687068137,"sigma",6.62566569601445,6.79063690611606,0.2926787372741,TRUE,TRUE
"MIMIC-III",1935,967001,977000,"gamma",0.0849999999918509,0.00100000001839362,33356.0493695517,12470.4524261148,84.9999984283932,"shape",515.958533458211,502.949490962693,"rate",3.3383208684496,3.2454182545139,6.55097255472681,TRUE,TRUE
"MIMIC-III",1936,967501,977500,"normal",0.00900000002002344,0.00099999998928979,33146.2258169966,12374.8360272348,9.00000011641532,"mu",154.031803305214,154.441844999531,"sigma",6.6571024770209,6.84000375497551,0.296471486135657,TRUE,TRUE
"MIMIC-III",1936,967501,977500,"gamma",0.0629999999946449,0.00200000000768341,33392.3480169538,12528.1660904495,31.4999998763087,"shape",508.738727615728,493.267209469621,"rate",3.30281532246983,3.19396855322093,7.7901824576778,TRUE,TRUE
"MIMIC-III",1937,968001,978000,"normal",0.00799999997252598,0,32847.561321929,12154.837386299,NA,"mu",153.630693097885,154.016827987817,"sigma",6.46121548845451,6.67473878846507,0.299829094971015,TRUE,TRUE
"MIMIC-III",1937,968001,978000,"gamma",0.0579999999899883,0.00200000000768341,33104.9668968007,12308.0556721683,28.9999998835847,"shape",536.216934000181,515.106595076072,"rate",3.49030102590219,3.3445853491414,10.6280273004348,TRUE,TRUE
"MIMIC-III",1938,968501,978500,"normal",0.00800000000162981,0.00100000001839362,32743.5967654562,12102.2860481571,7.99999985448085,"mu",153.390599727451,153.785921274435,"sigma",6.39439244970751,6.6369614476079,0.318945272441985,TRUE,TRUE
"MIMIC-III",1938,968501,978500,"gamma",0.0629999999946449,0.00200000000768341,33015.9864850223,12263.7137588587,31.4999998763087,"shape",543.985937731031,518.448737181537,"rate",3.54641025328686,3.37134531883938,12.8561327419707,TRUE,TRUE
"MIMIC-III",1939,969001,979000,"normal",0.00700000001234002,0,32917.7592597874,12223.8106886824,NA,"mu",153.005793254821,153.415745522823,"sigma",6.50673343006767,6.72890921395665,0.316064025945549,TRUE,TRUE
"MIMIC-III",1939,969001,979000,"gamma",0.0560000000114087,0.00200000000768341,33187.7494716584,12386.8071967085,27.9999998981366,"shape",523.015548393425,501.92477797692,"rate",3.41826302532076,3.27177016540435,10.6186316382104,TRUE,TRUE
"MIMIC-III",1940,969501,979500,"normal",0.00700000001234002,0.00099999998928979,33002.1164842347,12244.4470038123,7.00000008731149,"mu",152.744700929853,153.129653723736,"sigma",6.5618566629602,6.74596489277106,0.284530511846976,TRUE,TRUE
"MIMIC-III",1940,969501,979500,"gamma",0.0629999999946449,0.00100000001839362,33272.2143687995,12407.7219640732,62.9999988358468,"shape",512.447911906794,497.517625455785,"rate",3.35493001880626,3.24910717286989,7.51805464847255,TRUE,TRUE
"MIMIC-III",1941,970001,980000,"normal",0.00699999998323619,0,33070.4440388578,12308.5886576834,NA,"mu",152.627416117028,152.997381284435,"sigma",6.60683975833003,6.79473608401886,0.278930746548143,TRUE,TRUE
"MIMIC-III",1941,970001,980000,"gamma",0.0640000000130385,0.00099999998928979,33332.9502149281,12464.8057739235,64.000000698492,"shape",505.465614584331,490.275002350496,"rate",3.31176136318111,3.20458056597636,7.6488965155199,TRUE,TRUE
"MIMIC-III",1942,970501,980500,"normal",0.00800000000162981,0.00100000001839362,33628.852727323,12747.5826681247,7.99999985448085,"mu",152.717800653427,153.074024201767,"sigma",6.98627220342452,7.13896935881551,0.25446035186526,TRUE,TRUE
"MIMIC-III",1942,970501,980500,"gamma",0.0929999999934807,0.00200000000768341,33930.5149334107,12900.4566328528,46.4999998181011,"shape",449.003868578394,459.06813745118,"rate",2.94008844094343,2.99857258384174,5.06137650784238,TRUE,TRUE
"MIMIC-III",1943,971001,981000,"normal",0.0100000000093132,0.00099999998928979,34009.5571889497,13032.0575246524,10.0000001164153,"mu",152.886800369082,153.23352424832,"sigma",7.25737010729732,7.36425602166374,0.226804896802508,TRUE,TRUE
"MIMIC-III",1943,971001,981000,"gamma",0.0599999999976717,0.00200000000768341,34290.3966811951,13187.6079105393,29.9999998835847,"shape",418.853382829664,431.923844484321,"rate",2.73962969964339,2.81832603801534,6.57457899651464,TRUE,TRUE
"MIMIC-III",1944,971501,981500,"normal",0.010999999998603,0.00099999998928979,34395.3066149446,13384.069957589,11.0000001164153,"mu",152.600599573443,152.92447057673,"sigma",7.54279245662768,7.65661612075679,0.218847333708026,TRUE,TRUE
"MIMIC-III",1944,971501,981500,"gamma",0.0719999999855645,0.00200000000768341,34693.6383204055,13573.8366438789,35.9999998544808,"shape",384.782832992676,394.912021939982,"rate",2.52150227716357,2.58203286570402,5.0948597679233,TRUE,TRUE
"MIMIC-III",1945,972001,982000,"normal",0.0089999999909196,0.00100000001839362,34574.1123398697,13536.3389606629,8.99999982537702,"mu",152.09959895795,152.431312257526,"sigma",7.67887445714923,7.78236277828731,0.217600810356879,TRUE,TRUE
"MIMIC-III",1945,972001,982000,"gamma",0.0749999999825377,0.00300000002607703,34854.7051409301,13715.9748484698,24.9999997768706,"shape",370.126683242096,369.381283697691,"rate",2.43344889314327,2.42334325505522,0.377752591246763,TRUE,TRUE
"MIMIC-III",1946,972501,982500,"normal",0.00900000002002344,0,34686.6126510896,13644.4819860217,NA,"mu",151.841999920488,152.128889465097,"sigma",7.76575040024051,7.87195058940399,0.196544866886258,TRUE,TRUE
"MIMIC-III",1946,972501,982500,"gamma",0.0629999999946449,0.00099999998928979,34952.0701780471,13812.7353790968,63.0000006693881,"shape",361.777196480584,360.426781117324,"rate",2.38258815364309,2.3692924937941,0.681855511554821,TRUE,TRUE
"MIMIC-III",1947,973001,983000,"normal",0.00900000002002344,0.00099999998928979,34862.1624294271,13791.6060759288,9.00000011641532,"mu",151.402099589046,151.667869860921,"sigma",7.90327659173396,7.99683673428752,0.179665207214323,TRUE,TRUE
"MIMIC-III",1947,973001,983000,"gamma",0.0700000000069849,0.00199999997857958,35112.2007034624,13950.1378107854,35.0000003783498,"shape",348.299537077923,347.900569156645,"rate",2.30049290993793,2.29389663284566,0.202782099185095,TRUE,TRUE
"MIMIC-III",1948,973501,983500,"normal",0.00800000000162981,0,35051.4261851292,13959.1179413567,NA,"mu",151.136800059807,151.416557311556,"sigma",8.05428764756589,8.14223761144557,0.183853607814584,TRUE,TRUE
"MIMIC-III",1948,973501,983500,"gamma",0.0579999999899883,0.00200000000768341,35295.4873007481,14114.163098161,28.9999998835847,"shape",334.563392346473,334.746495968297,"rate",2.21364566657349,2.21082337726809,0.0929629555650382,TRUE,TRUE
"MIMIC-III",1949,974001,984000,"normal",0.00800000000162981,0.00100000001839362,34787.6880360716,13725.9649762596,7.99999985448085,"mu",150.93480000575,151.171077334441,"sigma",7.84463464937081,7.95554959864712,0.173596138983253,TRUE,TRUE
"MIMIC-III",1949,974001,984000,"gamma",0.0620000000053551,0.00100000001839362,34967.3975522272,13839.2775392183,61.9999988649506,"shape",356.332915791082,352.397526482786,"rate",2.36083964391521,2.33117234046897,1.98252830587084,TRUE,TRUE
"MIMIC-III",1950,974501,984500,"normal",0.00800000000162981,0.00100000001839362,34924.5453672385,13818.34999127,7.99999985448085,"mu",150.156497406883,150.37255554634,"sigma",7.95273541780899,8.03524133104331,0.149282026345518,TRUE,TRUE
"MIMIC-III",1950,974501,984500,"gamma",0.0660000000207219,0.00099999998928979,35085.2682958816,13917.1654476715,66.0000007275958,"shape",344.443965874519,342.819369233124,"rate",2.29389895132954,2.27985148464584,0.819322054039543,TRUE,TRUE
"MIMIC-III",1951,975001,985000,"normal",0.00800000000162981,0.00099999998928979,35065.586861831,13908.8380276117,8.00000008731149,"mu",149.672999715146,149.853192906777,"sigma",8.06569655998211,8.11350282705224,0.113999729350717,TRUE,TRUE
"MIMIC-III",1951,975001,985000,"gamma",0.0650000000023283,0.00200000000768341,35207.5524867484,13993.1494106297,32.4999998763087,"shape",333.937717730918,334.851544375169,"rate",2.23111473298219,2.23457920106045,0.458645556164573,TRUE,TRUE
